
sep=;
Interno;Fecha;Comunicación;Diferencia;Velocidad;Evento;Tipo;Responsable;Chofer;Odómetro;"Estado GPS";"Estado GPRS";"Señal GSM";Edad;Satélites;Rumbo;Ubicación;Coordenadas;Mapa;Referencia;Bateria;"Bateria Backup"
NDD000;"2026-04-24 10:45:50";"2026-04-24 10:45:50";00:00:00;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;25;0000;13;O;https://nominatim.openstreetmap.org/search.php?q=-34.62225+-58.4813;"-34.62225 -58.4813";https://google.com/maps/?q=-34.62225,-58.4813;"[Sin referencia]";2551;390
NDD000;"2026-04-24 10:46:00";"2026-04-24 10:46:00";00:00:00;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;25;0000;11;O;https://nominatim.openstreetmap.org/search.php?q=-34.62225+-58.48131;"-34.62225 -58.48131";https://google.com/maps/?q=-34.62225,-58.48131;"[Sin referencia]";2553;390
NDD000;"2026-04-24 10:46:10";"2026-04-24 10:46:11";00:00:01;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;28;0000;12;O;https://nominatim.openstreetmap.org/search.php?q=-34.62225+-58.48131;"-34.62225 -58.48131";https://google.com/maps/?q=-34.62225,-58.48131;"[Sin referencia]";2552;390
NDD000;"2026-04-24 10:46:20";"2026-04-24 10:46:20";00:00:00;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;23;0000;13;O;https://nominatim.openstreetmap.org/search.php?q=-34.62225+-58.48132;"-34.62225 -58.48132";https://google.com/maps/?q=-34.62225,-58.48132;"[Sin referencia]";2552;390
NDD000;"2026-04-24 10:46:30";"2026-04-24 10:46:30";00:00:00;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;25;0000;13;O;https://nominatim.openstreetmap.org/search.php?q=-34.62225+-58.48133;"-34.62225 -58.48133";https://google.com/maps/?q=-34.62225,-58.48133;"[Sin referencia]";2552;390
NDD000;"2026-04-24 10:46:40";"2026-04-24 10:46:40";00:00:00;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;25;0000;12;O;https://nominatim.openstreetmap.org/search.php?q=-34.62225+-58.48133;"-34.62225 -58.48133";https://google.com/maps/?q=-34.62225,-58.48133;"[Sin referencia]";2551;390
NDD000;"2026-04-24 10:49:20";"2026-04-24 10:49:20";00:00:00;0;Detenido;Posición;"Sin responsable";"NO LOG";0;Activo;Activo;25;0000;10;O;https://nominatim.openstreetmap.org/search.php?q=-34.62225+-58.48134;"-34.62225 -58.48134";https://google.com/maps/?q=-34.62225,-58.48134;"[Sin referencia]";2550;391
NDD000;"2026-04-24 10:59:20";"2026-04-24 10:59:20";00:00:00;0;Detenido;Posición;"Sin responsable";"NO LOG";0;Activo;Activo;22;0000;10;NNE;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48137;"-34.62224 -58.48137";https://google.com/maps/?q=-34.62224,-58.48137;"[Sin referencia]";2547;393
NDD000;"2026-04-24 11:04:01";"2026-04-24 11:04:01";00:00:00;0;"Puerta de cabina cerrada";Sensores;"Sin responsable";"NO LOG";0;Activo;Activo;26;0000;9;S;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48134;"-34.62224 -58.48134";https://google.com/maps/?q=-34.62224,-58.48134;"[Sin referencia]";2546;394
NDD000;"2026-04-24 11:04:13";"2026-04-24 11:04:14";00:00:01;0;"Motor encendido";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;25;0000;10;S;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48134;"-34.62224 -58.48134";https://google.com/maps/?q=-34.62224,-58.48134;"[Sin referencia]";2537;394
NDD000;"2026-04-24 11:04:20";"2026-04-24 11:04:21";00:00:01;0;"En movimiento";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;25;0000;8;S;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48134;"-34.62224 -58.48134";https://google.com/maps/?q=-34.62224,-58.48134;"[Sin referencia]";2804;394
NDD000;"2026-04-24 11:05:20";"2026-04-24 11:05:20";00:00:00;0;"En movimiento";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;25;0000;8;S;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48134;"-34.62224 -58.48134";https://google.com/maps/?q=-34.62224,-58.48134;"[Sin referencia]";2819;394
NDD000;"2026-04-24 11:05:21";"2026-04-24 11:05:21";00:00:00;0;"TMS - Inicio de viaje";"Viaje ";"Sin responsable";"NO LOG";0;Activo;Activo;25;0000;8;S;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48134;"-34.62224 -58.48134";https://google.com/maps/?q=-34.62224,-58.48134;"[Sin referencia]";2818;394
NDD000;"2026-04-24 11:05:43";"2026-04-24 11:05:43";00:00:00;0;"Apertura forzada de cabina";Alarma;"Sin responsable";"NO LOG";0;Activo;Activo;25;0000;9;S;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48134;"-34.62224 -58.48134";https://google.com/maps/?q=-34.62224,-58.48134;"[Sin referencia]";2820;394
NDD000;"2026-04-24 11:05:44";"2026-04-24 11:05:44";00:00:00;0;"Corte de combustible";Alarma;"Sin responsable";"NO LOG";0;Activo;Activo;25;0000;9;S;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48134;"-34.62224 -58.48134";https://google.com/maps/?q=-34.62224,-58.48134;"[Sin referencia]";2813;394
NDD000;"2026-04-24 11:05:48";"2026-04-24 11:05:48";00:00:00;0;"Puerta de cabina cerrada";Sensores;"Sin responsable";"NO LOG";0;Activo;Activo;31;0000;8;S;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48134;"-34.62224 -58.48134";https://google.com/maps/?q=-34.62224,-58.48134;"[Sin referencia]";2633;394
NDD000;"2026-04-24 11:06:20";"2026-04-24 11:06:20";00:00:00;0;"En movimiento";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;23;0000;8;S;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48134;"-34.62224 -58.48134";https://google.com/maps/?q=-34.62224,-58.48134;"[Sin referencia]";2603;394
NDD000;"2026-04-24 11:06:21";"2026-04-24 11:06:21";00:00:00;0;"Habilitación de combustible";Sensores;"Sin responsable";"NO LOG";0;Activo;Activo;23;0000;8;S;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48134;"-34.62224 -58.48134";https://google.com/maps/?q=-34.62224,-58.48134;"[Sin referencia]";2602;394
NDD000;"2026-04-24 11:06:35";"2026-04-24 11:06:35";00:00:00;0;"Apertura forzada de cabina";Alarma;"Sin responsable";"NO LOG";0;Activo;Activo;23;0000;9;S;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48134;"-34.62224 -58.48134";https://google.com/maps/?q=-34.62224,-58.48134;"[Sin referencia]";2804;394
NDD000;"2026-04-24 11:06:36";"2026-04-24 11:06:36";00:00:00;0;"Corte de combustible";Alarma;"Sin responsable";"NO LOG";0;Activo;Activo;23;0000;9;S;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48134;"-34.62224 -58.48134";https://google.com/maps/?q=-34.62224,-58.48134;"[Sin referencia]";2803;395
NDD000;"2026-04-24 11:06:55";"2026-04-24 11:06:55";00:00:00;0;Enganche;Sensores;"Sin responsable";"NO LOG";0;Activo;Activo;26;0000;9;S;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48134;"-34.62224 -58.48134";https://google.com/maps/?q=-34.62224,-58.48134;"[Sin referencia]";2570;395
NDD000;"2026-04-24 11:06:56";"2026-04-24 11:06:56";00:00:00;0;"Habilitación de combustible";Sensores;"Sin responsable";"NO LOG";0;Activo;Activo;26;0000;9;S;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48134;"-34.62224 -58.48134";https://google.com/maps/?q=-34.62224,-58.48134;"[Sin referencia]";2568;395
NDD000;"2026-04-24 11:07:13";"2026-04-24 11:07:13";00:00:00;0;"Motor apagado";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;23;0000;10;SSO;https://nominatim.openstreetmap.org/search.php?q=-34.62225+-58.48135;"-34.62225 -58.48135";https://google.com/maps/?q=-34.62225,-58.48135;"[Sin referencia]";2556;395
NDD000;"2026-04-24 11:07:14";"2026-04-24 11:07:14";00:00:00;0;"TMS - Fin de viaje";"Viaje ";"Sin responsable";"NO LOG";0;Activo;Activo;23;0000;10;SSO;https://nominatim.openstreetmap.org/search.php?q=-34.62225+-58.48135;"-34.62225 -58.48135";https://google.com/maps/?q=-34.62225,-58.48135;"[Sin referencia]";2556;395
NDD000;"2026-04-24 11:09:20";"2026-04-24 11:09:21";00:00:01;0;Detenido;Posición;"Sin responsable";"NO LOG";0;Activo;Activo;26;0000;11;SSO;https://nominatim.openstreetmap.org/search.php?q=-34.6222+-58.48134;"-34.6222 -58.48134";https://google.com/maps/?q=-34.6222,-58.48134;"[Sin referencia]";2557;395
NDD000;"2026-04-24 11:09:56";"2026-04-24 11:09:56";00:00:00;0;"Motor encendido";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;23;0000;9;SSO;https://nominatim.openstreetmap.org/search.php?q=-34.6222+-58.48134;"-34.6222 -58.48134";https://google.com/maps/?q=-34.6222,-58.48134;"[Sin referencia]";2562;395
NDD000;"2026-04-24 11:10:11";"2026-04-24 11:10:14";00:00:03;0;Desenganche;Sensores;"Sin responsable";"NO LOG";0;Activo;Activo;23;0000;10;SSO;https://nominatim.openstreetmap.org/search.php?q=-34.6222+-58.48134;"-34.6222 -58.48134";https://google.com/maps/?q=-34.6222,-58.48134;"[Sin referencia]";2814;395
